ens_gene	strain	covered_length	Chr	start	end	ext_gene	perc
WBGene00018194	ECA2559	998	II	3318302	3320358	F39E9.1	48.5408560311284
WBGene00018194	ECA2560	2057	II	3318302	3320358	F39E9.1	100.048638132296
WBGene00018194	ECA2561	554	II	3318302	3320358	F39E9.1	26.9455252918288
WBGene00018194	ECA2565	2057	II	3318302	3320358	F39E9.1	100.048638132296
WBGene00018194	ECA2568	1053	II	3318302	3320358	F39E9.1	51.215953307393
WBGene00018194	ECA2581	1154	II	3318302	3320358	F39E9.1	56.1284046692607
WBGene00018194	ECA2583	1323	II	3318302	3320358	F39E9.1	64.3482490272374
WBGene00018194	ECA2584	2057	II	3318302	3320358	F39E9.1	100.048638132296
WBGene00018194	ECA2594	1149	II	3318302	3320358	F39E9.1	55.8852140077821
WBGene00018194	ECA2595	543	II	3318302	3320358	F39E9.1	26.4105058365759
WBGene00018194	ECA259	2014	II	3318302	3320358	F39E9.1	97.9571984435798
WBGene00018194	ECA2601	1375	II	3318302	3320358	F39E9.1	66.8774319066148
WBGene00018194	ECA2602	1109	II	3318302	3320358	F39E9.1	53.9396887159533
WBGene00018194	ECA2603	1070	II	3318302	3320358	F39E9.1	52.0428015564202
WBGene00018194	ECA2607	2057	II	3318302	3320358	F39E9.1	100.048638132296
WBGene00018194	ECA2609	545	II	3318302	3320358	F39E9.1	26.5077821011673
WBGene00018194	ECA2612	1269	II	3318302	3320358	F39E9.1	61.7217898832685
WBGene00018194	ECA2615	1086	II	3318302	3320358	F39E9.1	52.8210116731518
WBGene00018194	ECA2641	1252	II	3318302	3320358	F39E9.1	60.8949416342412
WBGene00018194	ECA2648	1261	II	3318302	3320358	F39E9.1	61.3326848249027
WBGene00018194	ECA2656	1151	II	3318302	3320358	F39E9.1	55.9824902723735
WBGene00018194	ECA2659	2057	II	3318302	3320358	F39E9.1	100.048638132296
WBGene00018194	ECA2660	2057	II	3318302	3320358	F39E9.1	100.048638132296
WBGene00018194	ECA2672	1112	II	3318302	3320358	F39E9.1	54.0856031128405
WBGene00018194	ECA2676	1149	II	3318302	3320358	F39E9.1	55.8852140077821
WBGene00018194	ECA347	698	II	3318302	3320358	F39E9.1	33.9494163424124
WBGene00018194	ECA348	2022	II	3318302	3320358	F39E9.1	98.3463035019455
WBGene00018194	ECA349	2016	II	3318302	3320358	F39E9.1	98.0544747081712
WBGene00018194	ECA363	2019	II	3318302	3320358	F39E9.1	98.2003891050584
WBGene00018194	ECA369	1484	II	3318302	3320358	F39E9.1	72.1789883268483
WBGene00018194	ECA36	530	II	3318302	3320358	F39E9.1	25.7782101167315
WBGene00018194	ECA372	1343	II	3318302	3320358	F39E9.1	65.3210116731517
WBGene00018194	ECA396	2022	II	3318302	3320358	F39E9.1	98.3463035019455
WBGene00018194	ECA592	1339	II	3318302	3320358	F39E9.1	65.1264591439689
WBGene00018194	ECA593	2021	II	3318302	3320358	F39E9.1	98.2976653696498
WBGene00018194	ECA594	2014	II	3318302	3320358	F39E9.1	97.9571984435798
WBGene00018194	ECA640	1230	II	3318302	3320358	F39E9.1	59.8249027237354
WBGene00018194	ECA701	1200	II	3318302	3320358	F39E9.1	58.3657587548638
WBGene00018194	ECA703	2018	II	3318302	3320358	F39E9.1	98.1517509727626
WBGene00018194	ECA705	2014	II	3318302	3320358	F39E9.1	97.9571984435798
WBGene00018194	ECA706	2014	II	3318302	3320358	F39E9.1	97.9571984435798
WBGene00018194	ECA710	2014	II	3318302	3320358	F39E9.1	97.9571984435798
WBGene00018194	ECA712	2020	II	3318302	3320358	F39E9.1	98.2490272373541
WBGene00018194	ECA722	1156	II	3318302	3320358	F39E9.1	56.2256809338521
WBGene00018194	ECA723	2015	II	3318302	3320358	F39E9.1	98.0058365758755
WBGene00018194	ECA724	554	II	3318302	3320358	F39E9.1	26.9455252918288
WBGene00018194	ECA730	1234	II	3318302	3320358	F39E9.1	60.0194552529183
WBGene00018194	ECA732	2014	II	3318302	3320358	F39E9.1	97.9571984435798
WBGene00018194	ECA733	2015	II	3318302	3320358	F39E9.1	98.0058365758755
WBGene00018194	ECA738	2014	II	3318302	3320358	F39E9.1	97.9571984435798
WBGene00018194	ECA740	2018	II	3318302	3320358	F39E9.1	98.1517509727626
WBGene00018194	ECA741	545	II	3318302	3320358	F39E9.1	26.5077821011673
WBGene00018194	ECA742	2014	II	3318302	3320358	F39E9.1	97.9571984435798
WBGene00018194	ECA743	2014	II	3318302	3320358	F39E9.1	97.9571984435798
WBGene00018194	ECA744	1137	II	3318302	3320358	F39E9.1	55.3015564202335
WBGene00018194	ECA745	1224	II	3318302	3320358	F39E9.1	59.5330739299611
WBGene00018194	ECA746	1233	II	3318302	3320358	F39E9.1	59.9708171206226
WBGene00018194	ECA760	1282	II	3318302	3320358	F39E9.1	62.3540856031128
WBGene00018194	ECA768	1331	II	3318302	3320358	F39E9.1	64.7373540856031
WBGene00018194	ECA777	1226	II	3318302	3320358	F39E9.1	59.6303501945525
WBGene00018194	ECA778	1275	II	3318302	3320358	F39E9.1	62.0136186770428
WBGene00018194	ECA807	2017	II	3318302	3320358	F39E9.1	98.1031128404669
WBGene00018194	ECA812	2014	II	3318302	3320358	F39E9.1	97.9571984435798
WBGene00018194	ECA923	1471	II	3318302	3320358	F39E9.1	71.5466926070039
WBGene00018194	ECA928	1238	II	3318302	3320358	F39E9.1	60.2140077821012
WBGene00018194	ECA930	1233	II	3318302	3320358	F39E9.1	59.9708171206226
WBGene00018194	ED3005	2021	II	3318302	3320358	F39E9.1	98.2976653696498
WBGene00018194	ED3011	2021	II	3318302	3320358	F39E9.1	98.2976653696498
WBGene00018194	ED3012	2057	II	3318302	3320358	F39E9.1	100.048638132296
WBGene00018194	ED3017	1645	II	3318302	3320358	F39E9.1	80.0097276264591
WBGene00018194	ED3040	1299	II	3318302	3320358	F39E9.1	63.1809338521401
WBGene00018194	ED3046	1417	II	3318302	3320358	F39E9.1	68.920233463035
WBGene00018194	ED3048	1372	II	3318302	3320358	F39E9.1	66.7315175097276
WBGene00018194	ED3049	1333	II	3318302	3320358	F39E9.1	64.8346303501946
WBGene00018194	ED3052	1333	II	3318302	3320358	F39E9.1	64.8346303501946
WBGene00018194	ED3073	1435	II	3318302	3320358	F39E9.1	69.795719844358
WBGene00018194	ED3077	1370	II	3318302	3320358	F39E9.1	66.6342412451362
WBGene00018194	EG4347	732	II	3318302	3320358	F39E9.1	35.6031128404669
WBGene00018194	EG4349	1390	II	3318302	3320358	F39E9.1	67.6070038910506
WBGene00018194	EG4724	1354	II	3318302	3320358	F39E9.1	65.8560311284047
WBGene00018194	EG4725	1329	II	3318302	3320358	F39E9.1	64.6400778210117
WBGene00018194	EG4946	2021	II	3318302	3320358	F39E9.1	98.2976653696498
WBGene00018194	GXW1	2016	II	3318302	3320358	F39E9.1	98.0544747081712
WBGene00018194	JR4305	2015	II	3318302	3320358	F39E9.1	98.0058365758755
WBGene00018194	JT11398	1414	II	3318302	3320358	F39E9.1	68.7743190661479
WBGene00018194	JU1088	1413	II	3318302	3320358	F39E9.1	68.7256809338521
WBGene00018194	JU1172	2014	II	3318302	3320358	F39E9.1	97.9571984435798
WBGene00018194	JU1200	2057	II	3318302	3320358	F39E9.1	100.048638132296
WBGene00018194	JU1212	2057	II	3318302	3320358	F39E9.1	100.048638132296
WBGene00018194	JU1213	1405	II	3318302	3320358	F39E9.1	68.3365758754864
WBGene00018194	JU1242	1334	II	3318302	3320358	F39E9.1	64.8832684824903
WBGene00018194	JU1246	2057	II	3318302	3320358	F39E9.1	100.048638132296
WBGene00018194	JU1249	2057	II	3318302	3320358	F39E9.1	100.048638132296
WBGene00018194	JU1395	2014	II	3318302	3320358	F39E9.1	97.9571984435798
WBGene00018194	JU1400	1394	II	3318302	3320358	F39E9.1	67.8015564202335
WBGene00018194	JU1409	1369	II	3318302	3320358	F39E9.1	66.5856031128405
WBGene00018194	JU1440	1268	II	3318302	3320358	F39E9.1	61.6731517509728
WBGene00018194	JU1491	2021	II	3318302	3320358	F39E9.1	98.2976653696498
WBGene00018194	JU1530	1366	II	3318302	3320358	F39E9.1	66.4396887159533
WBGene00018194	JU1543	2057	II	3318302	3320358	F39E9.1	100.048638132296
WBGene00018194	JU1568	2057	II	3318302	3320358	F39E9.1	100.048638132296
WBGene00018194	JU1581	1333	II	3318302	3320358	F39E9.1	64.8346303501946
WBGene00018194	JU1586	2057	II	3318302	3320358	F39E9.1	100.048638132296
WBGene00018194	JU1652	2014	II	3318302	3320358	F39E9.1	97.9571984435798
WBGene00018194	JU1666	1330	II	3318302	3320358	F39E9.1	64.6887159533074
WBGene00018194	JU1792	1323	II	3318302	3320358	F39E9.1	64.3482490272374
WBGene00018194	JU1793	1318	II	3318302	3320358	F39E9.1	64.1050583657588
WBGene00018194	JU1808	1301	II	3318302	3320358	F39E9.1	63.2782101167315
WBGene00018194	JU1896	2057	II	3318302	3320358	F39E9.1	100.048638132296
WBGene00018194	JU1934	1322	II	3318302	3320358	F39E9.1	64.2996108949416
WBGene00018194	JU2001	1397	II	3318302	3320358	F39E9.1	67.9474708171206
WBGene00018194	JU2007	1335	II	3318302	3320358	F39E9.1	64.931906614786
WBGene00018194	JU2016	1327	II	3318302	3320358	F39E9.1	64.5428015564202
WBGene00018194	JU2017	1214	II	3318302	3320358	F39E9.1	59.0466926070039
WBGene00018194	JU2106	2057	II	3318302	3320358	F39E9.1	100.048638132296
WBGene00018194	JU2131	1315	II	3318302	3320358	F39E9.1	63.9591439688716
WBGene00018194	JU2141	1243	II	3318302	3320358	F39E9.1	60.4571984435798
WBGene00018194	JU2234	2057	II	3318302	3320358	F39E9.1	100.048638132296
WBGene00018194	JU2250	1301	II	3318302	3320358	F39E9.1	63.2782101167315
WBGene00018194	JU2257	2057	II	3318302	3320358	F39E9.1	100.048638132296
WBGene00018194	JU2316	1485	II	3318302	3320358	F39E9.1	72.227626459144
WBGene00018194	JU2464	1316	II	3318302	3320358	F39E9.1	64.0077821011673
WBGene00018194	JU2466	2023	II	3318302	3320358	F39E9.1	98.3949416342412
WBGene00018194	JU2478	1313	II	3318302	3320358	F39E9.1	63.8618677042802
WBGene00018194	JU2513	1296	II	3318302	3320358	F39E9.1	63.0350194552529
WBGene00018194	JU2519	1356	II	3318302	3320358	F39E9.1	65.9533073929961
WBGene00018194	JU2522	1305	II	3318302	3320358	F39E9.1	63.4727626459144
WBGene00018194	JU2526	1318	II	3318302	3320358	F39E9.1	64.1050583657588
WBGene00018194	JU2534	1389	II	3318302	3320358	F39E9.1	67.5583657587549
WBGene00018194	JU2565	2057	II	3318302	3320358	F39E9.1	100.048638132296
WBGene00018194	JU2566	2057	II	3318302	3320358	F39E9.1	100.048638132296
WBGene00018194	JU2570	1385	II	3318302	3320358	F39E9.1	67.363813229572
WBGene00018194	JU2572	1416	II	3318302	3320358	F39E9.1	68.8715953307393
WBGene00018194	JU2575	2057	II	3318302	3320358	F39E9.1	100.048638132296
WBGene00018194	JU2576	1364	II	3318302	3320358	F39E9.1	66.3424124513619
WBGene00018194	JU2578	1309	II	3318302	3320358	F39E9.1	63.6673151750973
WBGene00018194	JU2581	2016	II	3318302	3320358	F39E9.1	98.0544747081712
WBGene00018194	JU2586	1316	II	3318302	3320358	F39E9.1	64.0077821011673
WBGene00018194	JU2587	2014	II	3318302	3320358	F39E9.1	97.9571984435798
WBGene00018194	JU258	1335	II	3318302	3320358	F39E9.1	64.931906614786
WBGene00018194	JU2592	1348	II	3318302	3320358	F39E9.1	65.5642023346304
WBGene00018194	JU2593	2021	II	3318302	3320358	F39E9.1	98.2976653696498
WBGene00018194	JU2600	1287	II	3318302	3320358	F39E9.1	62.5972762645914
WBGene00018194	JU2610	1332	II	3318302	3320358	F39E9.1	64.7859922178988
WBGene00018194	JU2619	1250	II	3318302	3320358	F39E9.1	60.7976653696498
WBGene00018194	JU2800	1363	II	3318302	3320358	F39E9.1	66.2937743190661
WBGene00018194	JU2811	1262	II	3318302	3320358	F39E9.1	61.3813229571984
WBGene00018194	JU2825	2057	II	3318302	3320358	F39E9.1	100.048638132296
WBGene00018194	JU2829	2014	II	3318302	3320358	F39E9.1	97.9571984435798
WBGene00018194	JU2838	1327	II	3318302	3320358	F39E9.1	64.5428015564202
WBGene00018194	JU2841	1321	II	3318302	3320358	F39E9.1	64.2509727626459
WBGene00018194	JU2853	2057	II	3318302	3320358	F39E9.1	100.048638132296
WBGene00018194	JU2862	1308	II	3318302	3320358	F39E9.1	63.6186770428016
WBGene00018194	JU2866	2023	II	3318302	3320358	F39E9.1	98.3949416342412
WBGene00018194	JU2878	1399	II	3318302	3320358	F39E9.1	68.0447470817121
WBGene00018194	JU2879	2015	II	3318302	3320358	F39E9.1	98.0058365758755
WBGene00018194	JU2906	1270	II	3318302	3320358	F39E9.1	61.7704280155642
WBGene00018194	JU2907	2057	II	3318302	3320358	F39E9.1	100.048638132296
WBGene00018194	JU310	1369	II	3318302	3320358	F39E9.1	66.5856031128405
WBGene00018194	JU311	2014	II	3318302	3320358	F39E9.1	97.9571984435798
WBGene00018194	JU3125	1375	II	3318302	3320358	F39E9.1	66.8774319066148
WBGene00018194	JU3127	1290	II	3318302	3320358	F39E9.1	62.7431906614786
WBGene00018194	JU3128	1149	II	3318302	3320358	F39E9.1	55.8852140077821
WBGene00018194	JU3132	1630	II	3318302	3320358	F39E9.1	79.2801556420233
WBGene00018194	JU3134	2014	II	3318302	3320358	F39E9.1	97.9571984435798
WBGene00018194	JU3135	2014	II	3318302	3320358	F39E9.1	97.9571984435798
WBGene00018194	JU3137	1195	II	3318302	3320358	F39E9.1	58.1225680933852
WBGene00018194	JU3140	1430	II	3318302	3320358	F39E9.1	69.5525291828794
WBGene00018194	JU3141	1256	II	3318302	3320358	F39E9.1	61.0894941634241
WBGene00018194	JU3144	1210	II	3318302	3320358	F39E9.1	58.852140077821
WBGene00018194	JU3166	1526	II	3318302	3320358	F39E9.1	74.2217898832685
WBGene00018194	JU3167	1272	II	3318302	3320358	F39E9.1	61.8677042801556
WBGene00018194	JU3169	1469	II	3318302	3320358	F39E9.1	71.4494163424124
WBGene00018194	JU3224	2014	II	3318302	3320358	F39E9.1	97.9571984435798
WBGene00018194	JU3225	1177	II	3318302	3320358	F39E9.1	57.2470817120623
WBGene00018194	JU3226	549	II	3318302	3320358	F39E9.1	26.7023346303502
WBGene00018194	JU3228	1263	II	3318302	3320358	F39E9.1	61.4299610894942
WBGene00018194	JU323	1333	II	3318302	3320358	F39E9.1	64.8346303501946
WBGene00018194	JU3280	1263	II	3318302	3320358	F39E9.1	61.4299610894942
WBGene00018194	JU3282	1206	II	3318302	3320358	F39E9.1	58.6575875486381
WBGene00018194	JU3291	1245	II	3318302	3320358	F39E9.1	60.5544747081712
WBGene00018194	JU3318	1243	II	3318302	3320358	F39E9.1	60.4571984435798
WBGene00018194	JU346	1305	II	3318302	3320358	F39E9.1	63.4727626459144
WBGene00018194	JU360	1331	II	3318302	3320358	F39E9.1	64.7373540856031
WBGene00018194	JU367	2057	II	3318302	3320358	F39E9.1	100.048638132296
WBGene00018194	JU3795	1318	II	3318302	3320358	F39E9.1	64.1050583657588
WBGene00018194	JU393	1453	II	3318302	3320358	F39E9.1	70.6712062256809
WBGene00018194	JU394	2057	II	3318302	3320358	F39E9.1	100.048638132296
WBGene00018194	JU397	1364	II	3318302	3320358	F39E9.1	66.3424124513619
WBGene00018194	JU4047	2018	II	3318302	3320358	F39E9.1	98.1517509727626
WBGene00018194	JU406	2057	II	3318302	3320358	F39E9.1	100.048638132296
WBGene00018194	JU4073	2014	II	3318302	3320358	F39E9.1	97.9571984435798
WBGene00018194	JU4082	1999	II	3318302	3320358	F39E9.1	97.227626459144
WBGene00018194	JU4098	1156	II	3318302	3320358	F39E9.1	56.2256809338521
WBGene00018194	JU4161	1297	II	3318302	3320358	F39E9.1	63.0836575875486
WBGene00018194	JU440	2057	II	3318302	3320358	F39E9.1	100.048638132296
WBGene00018194	JU561	1335	II	3318302	3320358	F39E9.1	64.931906614786
WBGene00018194	JU642	1332	II	3318302	3320358	F39E9.1	64.7859922178988
WBGene00018194	JU751	2016	II	3318302	3320358	F39E9.1	98.0544747081712
WBGene00018194	JU774	2014	II	3318302	3320358	F39E9.1	97.9571984435798
WBGene00018194	JU775	1332	II	3318302	3320358	F39E9.1	64.7859922178988
WBGene00018194	JU778	1366	II	3318302	3320358	F39E9.1	66.4396887159533
WBGene00018194	JU782	1354	II	3318302	3320358	F39E9.1	65.8560311284047
WBGene00018194	JU792	1446	II	3318302	3320358	F39E9.1	70.3307392996109
WBGene00018194	JU830	2016	II	3318302	3320358	F39E9.1	98.0544747081712
WBGene00018194	JU847	2014	II	3318302	3320358	F39E9.1	97.9571984435798
WBGene00018194	KR314	1394	II	3318302	3320358	F39E9.1	67.8015564202335
WBGene00018194	LKC34	1404	II	3318302	3320358	F39E9.1	68.2879377431907
WBGene00018194	MY10	1379	II	3318302	3320358	F39E9.1	67.0719844357977
WBGene00018194	MY16	2021	II	3318302	3320358	F39E9.1	98.2976653696498
WBGene00018194	MY18	2020	II	3318302	3320358	F39E9.1	98.2490272373541
WBGene00018194	MY1	1405	II	3318302	3320358	F39E9.1	68.3365758754864
WBGene00018194	MY2147	1314	II	3318302	3320358	F39E9.1	63.9105058365759
WBGene00018194	MY2212	2024	II	3318302	3320358	F39E9.1	98.443579766537
WBGene00018194	MY23	2016	II	3318302	3320358	F39E9.1	98.0544747081712
WBGene00018194	MY2453	1350	II	3318302	3320358	F39E9.1	65.6614785992218
WBGene00018194	MY2530	1331	II	3318302	3320358	F39E9.1	64.7373540856031
WBGene00018194	MY2535	1097	II	3318302	3320358	F39E9.1	53.3560311284047
WBGene00018194	MY2573	2057	II	3318302	3320358	F39E9.1	100.048638132296
WBGene00018194	MY2585	1288	II	3318302	3320358	F39E9.1	62.6459143968872
WBGene00018194	MY2693	2016	II	3318302	3320358	F39E9.1	98.0544747081712
WBGene00018194	MY2713	2014	II	3318302	3320358	F39E9.1	97.9571984435798
WBGene00018194	MY2741	2016	II	3318302	3320358	F39E9.1	98.0544747081712
WBGene00018194	MY518	2016	II	3318302	3320358	F39E9.1	98.0544747081712
WBGene00018194	MY679	1270	II	3318302	3320358	F39E9.1	61.7704280155642
WBGene00018194	MY772	1324	II	3318302	3320358	F39E9.1	64.3968871595331
WBGene00018194	MY795	2021	II	3318302	3320358	F39E9.1	98.2976653696498
WBGene00018194	MY920	1362	II	3318302	3320358	F39E9.1	66.2451361867704
WBGene00018194	N2	2057	II	3318302	3320358	F39E9.1	100.048638132296
WBGene00018194	NIC1049	2057	II	3318302	3320358	F39E9.1	100.048638132296
WBGene00018194	NIC1107	2057	II	3318302	3320358	F39E9.1	100.048638132296
WBGene00018194	NIC1119	1269	II	3318302	3320358	F39E9.1	61.7217898832685
WBGene00018194	NIC166	1301	II	3318302	3320358	F39E9.1	63.2782101167315
WBGene00018194	NIC1698	1062	II	3318302	3320358	F39E9.1	51.6536964980545
WBGene00018194	NIC1700	1161	II	3318302	3320358	F39E9.1	56.4688715953307
WBGene00018194	NIC1772	2014	II	3318302	3320358	F39E9.1	97.9571984435798
WBGene00018194	NIC1773	1054	II	3318302	3320358	F39E9.1	51.2645914396887
WBGene00018194	NIC1775	1164	II	3318302	3320358	F39E9.1	56.6147859922179
WBGene00018194	NIC1779	1267	II	3318302	3320358	F39E9.1	61.624513618677
WBGene00018194	NIC1780	2016	II	3318302	3320358	F39E9.1	98.0544747081712
WBGene00018194	NIC1782	1133	II	3318302	3320358	F39E9.1	55.1070038910506
WBGene00018194	NIC1783	2015	II	3318302	3320358	F39E9.1	98.0058365758755
WBGene00018194	NIC1785	2015	II	3318302	3320358	F39E9.1	98.0058365758755
WBGene00018194	NIC1786	1293	II	3318302	3320358	F39E9.1	62.8891050583658
WBGene00018194	NIC1787	2018	II	3318302	3320358	F39E9.1	98.1517509727626
WBGene00018194	NIC1788	1310	II	3318302	3320358	F39E9.1	63.715953307393
WBGene00018194	NIC1789	1359	II	3318302	3320358	F39E9.1	66.0992217898833
WBGene00018194	NIC1790	1107	II	3318302	3320358	F39E9.1	53.8424124513619
WBGene00018194	NIC1791	1201	II	3318302	3320358	F39E9.1	58.4143968871595
WBGene00018194	NIC1792	1042	II	3318302	3320358	F39E9.1	50.6809338521401
WBGene00018194	NIC1794	1380	II	3318302	3320358	F39E9.1	67.1206225680934
WBGene00018194	NIC1796	1191	II	3318302	3320358	F39E9.1	57.9280155642023
WBGene00018194	NIC1798	1293	II	3318302	3320358	F39E9.1	62.8891050583658
WBGene00018194	NIC1799	1276	II	3318302	3320358	F39E9.1	62.0622568093385
WBGene00018194	NIC1801	1180	II	3318302	3320358	F39E9.1	57.3929961089494
WBGene00018194	NIC1802	1353	II	3318302	3320358	F39E9.1	65.807392996109
WBGene00018194	NIC1805	1263	II	3318302	3320358	F39E9.1	61.4299610894942
WBGene00018194	NIC1806	2021	II	3318302	3320358	F39E9.1	98.2976653696498
WBGene00018194	NIC1808	2022	II	3318302	3320358	F39E9.1	98.3463035019455
WBGene00018194	NIC1809	1174	II	3318302	3320358	F39E9.1	57.1011673151751
WBGene00018194	NIC1810	2021	II	3318302	3320358	F39E9.1	98.2976653696498
WBGene00018194	NIC1811	1220	II	3318302	3320358	F39E9.1	59.3385214007782
WBGene00018194	NIC1812	1274	II	3318302	3320358	F39E9.1	61.9649805447471
WBGene00018194	NIC1832	1333	II	3318302	3320358	F39E9.1	64.8346303501946
WBGene00018194	NIC195	1270	II	3318302	3320358	F39E9.1	61.7704280155642
WBGene00018194	NIC199	1338	II	3318302	3320358	F39E9.1	65.0778210116732
WBGene00018194	NIC1	1316	II	3318302	3320358	F39E9.1	64.0077821011673
WBGene00018194	NIC2021	1144	II	3318302	3320358	F39E9.1	55.6420233463035
WBGene00018194	NIC2076	1124	II	3318302	3320358	F39E9.1	54.6692607003891
WBGene00018194	NIC207	1334	II	3318302	3320358	F39E9.1	64.8832684824903
WBGene00018194	NIC231	1304	II	3318302	3320358	F39E9.1	63.4241245136187
WBGene00018194	NIC236	1333	II	3318302	3320358	F39E9.1	64.8346303501946
WBGene00018194	NIC242	1384	II	3318302	3320358	F39E9.1	67.3151750972763
WBGene00018194	NIC251	1279	II	3318302	3320358	F39E9.1	62.2081712062257
WBGene00018194	NIC252	1442	II	3318302	3320358	F39E9.1	70.136186770428
WBGene00018194	NIC255	1433	II	3318302	3320358	F39E9.1	69.6984435797665
WBGene00018194	NIC256	1299	II	3318302	3320358	F39E9.1	63.1809338521401
WBGene00018194	NIC258	1083	II	3318302	3320358	F39E9.1	52.6750972762646
WBGene00018194	NIC259	1280	II	3318302	3320358	F39E9.1	62.2568093385214
WBGene00018194	NIC260	1387	II	3318302	3320358	F39E9.1	67.4610894941634
WBGene00018194	NIC261	1289	II	3318302	3320358	F39E9.1	62.6945525291829
WBGene00018194	NIC262	1490	II	3318302	3320358	F39E9.1	72.4708171206226
WBGene00018194	NIC265	1260	II	3318302	3320358	F39E9.1	61.284046692607
WBGene00018194	NIC266	2057	II	3318302	3320358	F39E9.1	100.048638132296
WBGene00018194	NIC267	1327	II	3318302	3320358	F39E9.1	64.5428015564202
WBGene00018194	NIC268	1289	II	3318302	3320358	F39E9.1	62.6945525291829
WBGene00018194	NIC269	1254	II	3318302	3320358	F39E9.1	60.9922178988327
WBGene00018194	NIC271	1256	II	3318302	3320358	F39E9.1	61.0894941634241
WBGene00018194	NIC272	1318	II	3318302	3320358	F39E9.1	64.1050583657588
WBGene00018194	NIC274	1329	II	3318302	3320358	F39E9.1	64.6400778210117
WBGene00018194	NIC275	1334	II	3318302	3320358	F39E9.1	64.8832684824903
WBGene00018194	NIC276	1333	II	3318302	3320358	F39E9.1	64.8346303501946
WBGene00018194	NIC277	1196	II	3318302	3320358	F39E9.1	58.1712062256809
WBGene00018194	NIC2	2057	II	3318302	3320358	F39E9.1	100.048638132296
WBGene00018194	NIC3	2014	II	3318302	3320358	F39E9.1	97.9571984435798
WBGene00018194	NIC501	1330	II	3318302	3320358	F39E9.1	64.6887159533074
